customerid,Unnamed: 0,partner,tenure,monthlycharges,totalcharges
1597-LHYNC,6305,No,26,95.0,2497.2
0186-CAERR,6306,No,71,116.3,8309.55
3162-KKZXO,6311,No,55,100.15,5409.75
7055-VKGDA,6312,No,54,105.4,5643.4
5696-JVVQY,6315,Yes,48,70.1,3238.4
8845-LWKGE,6320,Yes,30,64.5,1985.15
0691-NIKRI,6323,No,40,105.95,4335.2
4558-FANTW,6325,Yes,17,91.85,1574.45
3736-BLEPA,6327,No,28,91.25,2483.65
4701-LKOZD,6328,No,70,89.75,6367.2
6603-QWSPR,6329,No,46,104.4,4904.2
9921-QFQUL,6330,Yes,23,90.15,2044.95
4378-MYPGO,6332,Yes,68,105.25,7173.15
8651-ENBZX,6333,No,60,106.0,6441.4
4129-LYCOI,6334,No,67,104.0,7039.05
7798-JVXYM,6335,No,14,69.65,921.4
8647-SDTWQ,6336,Yes,57,74.3,4018.35
2696-ECXKC,6337,Yes,55,100.9,5448.6
3323-CPBWR,6340,No,23,96.9,2085.45
9330-IJWIO,6341,No,13,100.35,1358.85
3384-CTMSF,6342,Yes,47,104.1,5135.15
9286-DOJGF,6344,Yes,38,74.95,2869.85
7718-RXDGG,6347,Yes,15,68.6,1108.6
1025-FALIX,6348,No,26,69.05,1815.65
1842-EZJMK,6351,Yes,50,103.7,5071.05
2347-WKKAE,6352,Yes,42,94.4,4014.6
3214-IYUUQ,6354,Yes,61,93.7,5860.7
1936-UAFEH,6355,No,68,110.25,7279.35
8079-XRJRS,6357,Yes,65,89.75,5769.6
1027-LKKQQ,6358,Yes,72,80.45,5886.85
7148-XZPHA,6359,Yes,55,79.4,4238.45
2845-KDHVX,6366,Yes,64,68.3,4378.8
6734-FQAJX,6369,No,67,105.05,7171.7
2869-ADAWR,6370,No,45,89.3,4016.85
0943-ZQPXH,6373,Yes,44,92.95,4122.9
0637-UBJRP,6378,Yes,13,84.05,1095.3
2378-VTKDH,6380,Yes,65,104.35,6578.55
8608-OZTLB,6382,Yes,38,74.05,2802.3
6656-GULJQ,6386,Yes,72,83.55,6093.3
9853-JFZDU,6387,Yes,35,56.85,1861.1
6994-FGRHH,6390,Yes,70,106.15,7475.1
4000-VGMQP,6391,Yes,38,78.95,2862.55
3466-RITXD,6393,No,26,92.4,2349.8
3058-HJCUY,6395,Yes,41,102.6,4213.35
2974-GGUXS,6396,Yes,36,91.95,3301.05
7994-XIRTR,6397,No,54,65.25,3529.95
3259-FDWOY,6398,Yes,71,106.0,7723.7
2101-RANCD,6399,No,55,73.1,4144.9
7921-BEPCI,6400,No,72,59.75,4265
8510-TMWYB,6402,Yes,54,59.8,3246.45
3258-ZKPAI,6403,Yes,72,116.6,8337.45
1428-IEDPR,6404,No,52,109.3,5731.4
5298-GSTLM,6405,No,60,101.4,6176.6
4450-YOOHP,6406,No,39,50.65,1905.4
6728-CZFEI,6407,No,15,56.15,931.9
5748-RNCJT,6408,No,69,106.5,7348.8
6121-TNHBO,6410,No,63,83.0,5243.05
6519-ZHPXP,6412,Yes,72,108.3,7679.65
7739-LAXOG,6413,Yes,32,91.05,2954.5
9776-CLUJA,6417,Yes,51,77.5,3807.35
2486-WYVVE,6418,Yes,31,79.3,2484
3865-ZYKAD,6419,Yes,69,84.9,5785.65
1422-DGUBX,6420,Yes,32,79.25,2619.15
2999-AANRQ,6421,No,21,71.05,1524.85
8668-KNZTI,6422,No,52,53.75,2790.65
6034-ZRYCV,6424,Yes,72,54.2,3937.45
3926-YZVVX,6426,No,41,50.05,2029.05
6332-FBZRI,6429,Yes,67,69.35,4653.25
8221-EQDGL,6432,Yes,35,61.0,2130.45
0298-XACET,6435,Yes,52,50.2,2554
7560-QJAVJ,6436,No,70,79.6,5589.45
9137-UIYPG,6439,Yes,35,106.9,3756.45
2809-ZMYOQ,6440,No,32,101.35,3334.9
5084-OOVCJ,6441,Yes,17,55.35,920.5
0254-WWRKD,6442,Yes,67,50.55,3431.75
6302-JGYRJ,6444,No,31,79.45,2587.7
2205-LPVGL,6446,Yes,58,89.85,5125.75
8782-NUUOL,6447,No,60,79.0,4801.1
3685-YLCMQ,6448,No,58,104.65,6219.6
4868-AADLV,6451,Yes,66,116.25,7862.25
9529-OFXHY,6452,No,15,87.75,1242.2
8634-MPHTR,6453,Yes,47,100.05,4871.05
2669-QVCRG,6454,No,41,81.3,3190.65
9174-IHETN,6456,No,50,70.35,3533.6
8761-NSOBC,6460,No,44,100.55,4398.15
0419-YAAPX,6461,Yes,49,85.3,4297.95
0872-CASZJ,6463,Yes,59,69.1,4096.9
4726-DLWQN,6464,No,50,70.35,3454.6
3094-JOJAI,6466,No,18,74.15,1387
1150-FTQGN,6472,Yes,60,94.15,5811.8
5448-VWNAM,6475,No,19,75.9,1375.6
1177-XZBJL,6476,Yes,53,64.15,3491.55
3518-FSTWG,6477,Yes,72,109.55,7920.7
9330-VOFSZ,6478,Yes,60,110.8,6640.7
0939-EREMR,6480,No,13,53.45,718.1
3644-QXEHN,6483,Yes,13,97.0,1334.45
2911-IJORQ,6484,No,37,90.6,3358.65
5921-NGYRH,6485,Yes,64,73.55,4764
5998-DZLYR,6487,Yes,61,94.35,5703
6576-FBXOJ,6493,Yes,17,54.6,934.8
2474-BRUCM,6496,Yes,40,101.85,4086.3
4062-HBMOS,6497,No,52,103.05,5364.8
4753-PADAS,6501,Yes,67,105.7,6816.95
6103-QCKFX,6502,Yes,44,56.25,2419.55
7781-EWARA,6503,Yes,70,60.35,4138.7
7018-FPXHH,6505,Yes,56,59.8,3457.45
5889-LFOLL,6506,No,13,84.6,1115.2
5708-EVONK,6507,Yes,58,93.4,5435.6
8708-XPXHZ,6508,Yes,42,94.2,4186.3
0572-ZJKLT,6510,Yes,46,99.65,4630.2
5135-RDDQL,6511,Yes,63,50.65,3221.25
1353-LJWEM,6512,No,11,60.9,688.5
1794-SWWKL,6513,Yes,15,59.65,867.1
6166-YIPFO,6514,Yes,72,64.7,4746.05
4184-VODJZ,6519,Yes,63,91.35,5764.7
3190-XFANI,6526,No,49,100.6,5069.65
4923-ADWXJ,6531,No,25,65.8,1679.65
1104-TNLZA,6533,Yes,28,105.8,2998
5195-KPUNQ,6534,No,53,96.75,5206.55
0520-FDVVT,6535,No,35,102.35,3626.1
1444-VVSGW,6537,Yes,70,115.65,7968.85
5949-HGVJL,6539,Yes,26,73.05,1959.5
5203-XEHAX,6540,No,34,64.35,2053.05
3315-TOTBP,6542,No,15,76.0,1130.85
8050-XGRVL,6543,Yes,62,54.75,3425.35
6661-HBGWL,6544,No,42,104.75,4323.45
9828-QHFBK,6546,No,24,51.15,1275.7
5012-YSPJJ,6548,Yes,31,54.35,1647
1309-BXVOQ,6550,Yes,21,106.1,2249.95
6728-VOIFY,6551,Yes,63,96.0,6109.75
4891-NLUBA,6553,Yes,61,61.45,3751.15
8709-KRDVL,6557,No,33,100.0,3320.6
1427-VERSM,6559,Yes,56,98.7,5669.5
3621-CEOVK,6562,Yes,14,100.2,1369.8
6906-ANDWJ,6563,Yes,15,74.9,1107.25
1548-FEHVL,6565,Yes,61,106.2,6375.2
3795-CAWEX,6566,Yes,70,116.55,8152.3
6215-NQCPY,6567,No,15,99.7,1566.75
2188-SXWVT,6571,No,34,55.0,1885.15
6258-PVZWJ,6572,Yes,68,90.8,6302.85
1094-BKOSX,6573,Yes,45,51.0,2264.5
2978-XXSOG,6575,No,22,59.05,1253.5
6953-PBDIN,6577,Yes,70,72.95,5265.55
3938-YFPXD,6579,No,72,84.3,5997.1
7696-AMHOD,6580,Yes,49,78.0,3824.2
2453-SAFNS,6581,No,54,72.1,3886.05
9558-IHEZX,6582,No,71,106.75,7283.25
7426-GSWPO,6587,No,64,103.5,6548.65
3205-MXZRA,6592,No,26,59.45,1507
4701-AHWMW,6593,Yes,55,54.55,2978.3
5702-KVQRD,6595,Yes,71,82.55,5832.65
0083-PIVIK,6596,No,64,81.25,5567.55
6169-PGNCD,6598,No,57,74.3,4166.35
0023-XUOPT,6599,Yes,13,94.1,1215.6
4909-JOUPP,6601,Yes,72,109.7,7898.45
4657-FWVFY,6602,Yes,40,96.35,3915.4
2257-BOVXD,6603,Yes,14,66.6,979.5
7632-MNYOY,6605,No,66,110.9,7432.05
6518-LGAOV,6606,Yes,38,105.0,4026.4
4576-CSAJH,6608,No,22,55.15,1193.05
8690-UPCZI,6611,Yes,29,69.05,1958.45
9600-NAXZN,6616,No,43,101.4,4528
8822-KNBHV,6617,No,48,83.45,3887.85
8404-FYDIB,6618,No,26,86.65,2208.75
9888-ZCUMM,6624,Yes,64,60.05,3845.45
3398-FSHON,6625,No,12,91.3,1094.5
6437-UDQJM,6629,Yes,72,84.1,6129.65
1226-IENZN,6630,No,16,78.75,1218.25
2108-GLPQB,6631,Yes,25,55.55,1405.3
9259-PACGQ,6632,Yes,34,62.65,2274.9
1122-YJBCS,6637,Yes,69,53.65,3804.4
4816-OKWNX,6639,Yes,50,103.4,5236.4
3315-IKYZQ,6640,Yes,28,50.8,1386.8
2810-FTLEM,6641,No,16,50.15,762.25
4747-LCAQL,6642,No,25,79.0,1902
0898-XCGTF,6644,Yes,61,96.5,5673.7
8722-PRFDV,6647,Yes,71,77.55,5574.35
2038-YSEZE,6651,No,29,67.45,1801.1
0818-OCPZO,6658,No,27,81.45,2122.05
3967-KXAPS,6659,Yes,72,92.3,6719.9
3704-IEAXF,6661,Yes,72,53.65,3784
4480-MBMLB,6664,No,36,104.8,3886.45
0822-QGCXA,6666,Yes,27,83.85,2310.2
2832-KJCRD,6668,No,38,103.65,3988.5
3588-WSTTJ,6669,No,35,99.05,3554.6
5090-EMGTC,6671,Yes,59,100.05,6034.85
4186-ZBUEW,6675,No,36,70.7,2511.95
5274-XHAKY,6676,Yes,41,94.3,3893.6
9412-ARGBX,6680,No,48,95.5,4627.85
9589-ABEPT,6682,Yes,69,92.45,6460.55
7605-SNLQG,6685,Yes,45,50.25,2221.55
4670-TABXH,6686,Yes,72,109.75,7758.9
8561-NMTBD,6689,Yes,67,112.35,7388.45
5161-XEUVX,6690,Yes,37,94.3,3460.95
8591-NXRCV,6692,No,41,74.65,3090.65
6253-GNHWH,6695,Yes,71,71.1,5224.95
8080-POTJR,6697,No,30,79.3,2427.1
6906-MPARY,6698,No,40,89.6,3488.15
8107-RZLNV,6700,Yes,72,106.3,7565.35
0516-OOHAR,6701,Yes,28,100.35,2799
2027-CWDNU,6702,Yes,18,85.6,1601.5
9912-OMZDS,6704,Yes,59,106.15,6256.2
3733-ZEECP,6705,Yes,22,51.1,1232.9
2272-QAGFO,6708,No,14,74.3,1096.25
7103-IPXPJ,6709,Yes,50,99.4,5059.75
4342-HFXWS,6710,Yes,48,69.7,3023.65
3545-CNWRG,6711,Yes,49,98.35,4889.2
1785-BPHTP,6712,Yes,28,85.45,2289.9
4989-LIXVT,6713,No,68,95.9,6503.2
7315-WYOAW,6714,No,13,100.75,1313.25
1173-XZPYF,6715,No,11,89.2,990.3
3768-NLUBH,6717,Yes,57,100.6,5746.15
9530-GRMJG,6720,Yes,70,84.1,5979.7
6898-RBTLU,6721,Yes,49,79.3,3902.45
5481-NTDOH,6722,Yes,67,107.05,7142.5
7359-SSBJK,6724,No,64,70.2,4481
2380-DAMQP,6728,Yes,72,115.15,8349.7
2256-YLYLP,6729,Yes,68,72.95,4953.25
5666-CYCYZ,6732,No,24,89.55,2259.35
4011-ARPHK,6733,No,27,50.35,1411.35
8182-PNAGI,6734,No,12,50.25,593.75
6365-HITVU,6735,Yes,71,87.25,6328.7
9488-FYQAU,6737,Yes,63,109.25,6841.4
7957-RYHQD,6740,No,40,79.2,3233.85
2180-DXNEG,6741,No,12,96.0,1062.1
1960-UOTYM,6742,Yes,52,79.2,4016.3
6500-JVEGC,6744,No,68,101.35,7110.75
5515-AKOAJ,6745,No,54,100.1,5440.9
8469-SNFFH,6749,Yes,70,79.4,5528.9
4114-QMKVN,6753,Yes,56,68.75,3815.4
9003-CPATH,6755,No,42,79.9,3313.4
1754-GKYPY,6756,Yes,22,89.75,1938.9
5294-CDGWY,6757,Yes,51,59.3,3014.65
1591-MQJTP,6759,Yes,51,93.65,4839.15
9863-JZAIC,6762,No,35,55.0,2010.55
7471-MQPOS,6763,Yes,71,72.9,5139.65
7672-VFMXZ,6767,Yes,57,55.7,3171.6
9739-JLPQJ,6768,Yes,72,117.5,8670.1
7931-PXHFC,6772,No,38,62.3,2354.8
3990-QYKBE,6773,Yes,37,92.5,3473.4
3259-KNMRR,6775,No,57,79.75,4438.2
6120-RJKLU,6776,Yes,62,79.95,4819.75
1596-OQSPS,6782,No,11,51.1,531.15
9867-XOBQA,6783,No,21,53.15,1183.2
3090-HAWSU,6785,No,61,111.6,6876.05
3174-RKMOW,6787,Yes,35,109.95,3782.4
1320-GVNHT,6793,Yes,72,108.4,7767.25
3541-ZNUHK,6795,Yes,55,85.1,4600.95
8725-JEDFD,6797,No,27,69.05,1793.25
7562-UXTPG,6798,No,13,70.15,886.7
8071-SBTRN,6799,No,70,111.15,7737.55
1113-IUJYX,6800,Yes,14,105.95,1348.9
6668-CNMFP,6801,Yes,19,89.35,1686.85
5626-MGTUK,6802,No,20,89.1,1879.25
5681-LLOEI,6803,Yes,43,91.25,4013.8
4323-OHFOW,6805,Yes,70,105.55,7195.35
1116-DXXDF,6808,No,39,100.45,3801.7
6563-VNPMN,6812,No,45,85.7,3778.1
2267-WTPYD,6814,Yes,57,94.0,5438.95
0270-THENM,6815,Yes,72,69.85,5102.35
3005-NFMTA,6819,No,55,98.8,5617.75
6300-BWMJX,6820,Yes,59,93.35,5386.5
8784-CGILN,6821,No,18,99.85,1776.95
5389-FFVKB,6822,Yes,32,80.3,2483.05
8444-WRIDW,6824,No,66,80.45,5224.35
5022-KVDQT,6825,No,27,81.3,2272.8
1036-GUDCL,6827,Yes,60,79.05,4663.4
9129-UXERG,6833,No,18,103.6,1806.35
7964-ZRKKG,6835,Yes,67,88.4,5798.3
2025-JKFWI,6838,No,13,99.0,1301.7
4078-SAYYN,6839,No,11,100.75,1129.75
6897-UUBNU,6844,No,29,89.65,2623.65
8930-XOTDP,6847,Yes,18,55.95,1082.8
5060-TQUQN,6849,Yes,30,83.55,2570.2
0531-XBKMM,6850,No,66,65.7,4378.9
8465-SBRXP,6851,Yes,38,94.9,3616.25
2408-PSJVE,6852,Yes,44,61.9,2924.05
9079-YEXQJ,6853,No,54,111.1,6014.85
8738-JOKAR,6855,No,42,67.7,2882.25
1930-WNXSB,6857,Yes,58,92.85,5305.05
2685-SREOM,6858,Yes,25,89.1,2368.4
3508-CFVZL,6859,No,71,111.3,7985.9
0402-CQAJN,6860,No,37,101.9,3545.35
6692-UDPJC,6861,Yes,14,91.65,1301
0657-DOGUM,6863,Yes,48,60.6,2985.25
1195-OIYEJ,6868,No,13,91.1,1135.7
5906-CVLHP,6869,Yes,45,54.15,2319.8
3452-SRFEG,6870,No,49,74.6,3720.35
4070-OKWVH,6871,Yes,52,94.6,5025.8
5297-MDOIR,6872,Yes,63,81.15,5224.5
6369-MCAKO,6873,Yes,68,89.05,6185.8
6341-AEVKX,6876,Yes,62,104.3,6613.65
0682-USIXD,6879,Yes,21,86.05,1818.9
8065-QBYTO,6882,No,71,99.65,7181.25
2133-TSRRM,6883,No,34,105.35,3688.6
7603-USHJS,6885,No,12,73.75,871.4
7470-DYNOE,6890,No,53,61.1,3357.9
1545-ACTAS,6892,Yes,48,99.7,4977.2
2363-BJLSL,6897,No,62,80.4,4981.15
1956-YIFGE,6898,Yes,22,100.05,2090.25
7921-LMDFQ,6900,No,51,94.0,4905.75
2925-MXLSX,6901,No,30,68.95,2038.7
5820-PTRYM,6902,Yes,56,68.45,4014
9609-BENEA,6903,Yes,35,69.0,2441.7
1041-RXHRA,6907,No,41,70.25,2868.05
0530-IJVDB,6910,No,70,114.6,7882.5
8213-TAZPM,6913,Yes,69,108.75,7493.05
7142-HVGBG,6914,Yes,43,103.0,4414.3
1304-SEGFY,6915,Yes,72,97.85,6841.3
2904-GGUAZ,6917,Yes,72,84.05,6052.25
8267-ZNYVZ,6918,Yes,33,103.75,3361.05
5136-GFPMB,6919,No,54,89.4,4869.5
5243-SAOTC,6921,No,54,79.85,4308.25
7619-PLRLP,6923,Yes,53,74.1,3833.95
1450-SKCVI,6926,No,56,73.85,4092.85
5306-BVTKJ,6928,Yes,48,55.8,2651.2
2371-KFUOG,6931,No,58,99.15,5720.95
6257-DTAYD,6934,Yes,71,104.15,7365.3
4616-ULAOA,6935,Yes,65,110.8,7245.9
5996-EBTKM,6938,Yes,67,69.9,4615.9
2758-RNWXS,6939,No,35,89.2,3251.3
2314-TNDJQ,6940,Yes,72,55.65,3880.05
2405-LBMUW,6941,Yes,61,50.7,3088.75
6797-LNAQX,6945,Yes,70,98.3,6859.5
2898-MRKPI,6947,Yes,68,101.05,6770.5
2750-BJLSB,6948,No,47,103.7,4730.6
6394-MFYNG,6952,No,48,107.4,5121.3
1564-NTYXF,6953,No,13,82.0,1127.2
2451-YMUXS,6956,No,67,64.55,4250.1
1024-KPRBB,6959,No,38,89.1,3342
4690-PKDQG,6960,Yes,42,95.55,3930.6
8155-IBNHG,6961,Yes,24,75.4,1747.85
0886-QGENL,6962,Yes,27,101.25,2754.45
1264-FUHCX,6964,Yes,49,56.3,2780.6
7789-CRUVC,6965,Yes,61,94.2,5895.45
8739-WWKDU,6967,No,25,89.5,2196.15
8685-WHQPW,6968,No,22,74.4,1692.6
7240-FQLHE,6971,Yes,18,99.75,1836.25
6664-FPDAC,6972,No,56,111.95,6418.9
9972-VAFJJ,6973,Yes,53,94.0,4871.45
0422-UXFAP,6974,Yes,51,98.85,4947.55
1904-WAJAA,6975,Yes,24,64.35,1558.65
5130-YPIRV,6976,Yes,62,72.0,4284.2
6439-PKTRR,6978,Yes,70,80.7,5617.95
8468-FZTOE,6982,Yes,72,74.35,5237.4
6633-SYEUS,6983,No,23,83.2,2032.3
3976-BWUCK,6986,Yes,30,94.1,2804.45
5981-ZVXOT,6987,No,35,108.35,3726.15
1684-FLBGS,6988,Yes,23,69.5,1652.1
1389-WNUIB,6989,Yes,20,76.0,1588.75
0376-OIWME,6990,Yes,36,93.6,3366.05
0218-QNVAS,6992,Yes,71,100.55,7113.75
6583-QGCSI,6993,Yes,50,88.05,4367.35
7164-BPTUT,6995,No,57,89.55,5012.35
4174-LPGTI,6996,Yes,41,66.5,2728.6
2523-EWWZL,6997,Yes,27,76.1,2093.4
0928-XUTSN,6998,No,13,80.5,1011.8
9586-JGQKH,7002,Yes,64,105.4,6794.75
6075-SLNIL,7004,No,38,95.1,3691.2
0093-XWZFY,7006,No,40,104.5,4036.85
2274-XUATA,7007,Yes,72,63.1,4685.55
7703-ZEKEF,7009,No,23,81.0,1917.1
6691-CCIHA,7012,Yes,62,84.95,5150.55
1685-BQULA,7013,No,40,93.4,3756.4
9053-EJUNL,7014,No,41,89.2,3645.75
0666-UXTJO,7015,Yes,34,85.2,2874.45
1699-HPSBG,7021,No,12,59.8,727.8
7203-OYKCT,7022,No,72,104.95,7544.3
1035-IPQPU,7023,Yes,63,103.5,6479.4
7398-LXGYX,7024,Yes,44,84.8,3626.35
2823-LKABH,7025,No,18,95.05,1679.4
0550-DCXLH,7027,No,13,73.35,931.55
9281-CEDRU,7028,Yes,68,64.1,4326.25
3605-JISKB,7031,Yes,55,60.0,3316.1
9767-FFLEM,7033,No,38,69.5,2625.25
0639-TSIQW,7034,No,67,102.95,6886.25
8456-QDAVC,7035,No,19,78.7,1495.1
7750-EYXWZ,7036,No,12,60.65,743.3
6840-RESVB,7038,Yes,24,84.8,1990.5
2234-XADUH,7039,Yes,72,103.2,7362.9
3186-AJIEK,7042,No,66,105.65,6844.5
